Depot Id,Driver,Days,Days of the Week,Earliest start time,Latest start time,Max Duty Time,Max Drive Time,Number of Drivers Available
30053,Agency 00T05,2,Monday,00:00,04:59,12:00,09:00,0
30053,Agency 0530T0730,2,Monday,05:30,07:30,12:00,09:00,0
30053,Agency 00T05,2,Tuesday,00:00,04:59,12:00,09:00,0
30053,Agency 0530T0730,2,Tuesday,05:30,07:30,12:00,09:00,0
30053,Agency 00T05,2,Wednesday,00:00,04:59,12:00,09:00,0
30053,Agency 0530T0730,2,Wednesday,05:30,07:30,12:00,09:00,0
30053,Agency 00T05,2,Thursday,00:00,04:59,12:00,09:00,0
30053,Agency 0530T0730,2,Thursday,05:30,07:30,12:00,09:00,0
30053,Agency 00T05,2,Friday,00:00,04:59,12:00,09:00,0
30053,Agency 0530T0730,2,Friday,05:30,07:30,12:00,09:00,0
30053,Agency 00T05,2,Saturday,00:00,04:59,12:00,09:00,0
30053,Agency 0530T0730,2,Saturday,05:30,07:30,12:00,09:00,0
30053,Agency 00T05,2,Sunday,00:00,04:59,12:00,09:00,0
30053,Agency 0530T0730,2,Sunday,05:30,07:30,12:00,09:00,0
30053,Agency 00T05,2,Bank Holiday,00:00,04:59,12:00,09:00,0
30053,Agency 0530T0730,2,Bank Holiday,05:30,07:30,12:00,09:00,0
30053,Haulier,1,Monday,00:00,23:59,10:15,09:00,1
30053,Haulier,1,Tuesday,00:00,23:59,10:15,09:00,1
30053,Haulier,1,Wednesday,00:00,23:59,10:15,09:00,1
30053,Haulier,1,Thursday,00:00,23:59,10:15,09:00,1
30053,Haulier,1,Friday,00:00,23:59,10:15,09:00,1
30053,Haulier,1,Saturday,00:00,23:59,10:15,09:00,1
30053,Haulier,1,Sunday,00:00,23:59,10:15,09:00,1
30053,Haulier,1,Bank Holiday,00:00,23:59,10:15,09:00,1
30053,Haulier,2,Monday,00:00,23:59,10:15,09:00,1
30053,Haulier,2,Tuesday,00:00,23:59,10:15,09:00,1
30053,Haulier,2,Wednesday,00:00,23:59,10:15,09:00,1
30053,Haulier,2,Thursday,00:00,23:59,10:15,09:00,1
30053,Haulier,2,Friday,00:00,23:59,10:15,09:00,1
30053,Haulier,2,Saturday,00:00,23:59,10:15,09:00,1
30053,Haulier,2,Sunday,00:00,23:59,10:15,09:00,1
30053,Haulier,2,Bank Holiday,00:00,23:59,10:15,09:00,1
38111,Tesco,1,Monday,00:00,23:59,10:15,09:00,50
38111,Tesco,2,Monday,00:00,23:59,10:15,09:00,50
38111,Tesco,1,Tuesday,00:00,23:59,10:15,09:00,50
38111,Tesco,2,Tuesday,00:00,23:59,10:15,09:00,50
38111,Tesco,1,Wednesday,00:00,23:59,10:15,09:00,50
38111,Tesco,2,Wednesday,00:00,23:59,10:15,09:00,50
38111,Tesco,1,Thursday,00:00,23:59,10:15,09:00,50
38111,Tesco,2,Thursday,00:00,23:59,10:15,09:00,50
38111,Tesco,1,Friday,00:00,23:59,10:15,09:00,50
38111,Tesco,2,Friday,00:00,23:59,10:15,09:00,50
38111,Tesco,1,Saturday,00:00,23:59,10:15,09:00,50
38111,Tesco,2,Saturday,00:00,23:59,10:15,09:00,50
38111,Tesco,1,Sunday,00:00,23:59,10:15,09:00,50
38111,Tesco,2,Sunday,00:00,23:59,10:15,09:00,50
38111,Tesco,1,Bank Holiday,00:00,23:59,10:15,09:00,50
38111,Tesco,2,Bank Holiday,00:00,23:59,10:15,09:00,50
68807,Tesco,1,Monday,00:00,23:59,10:15,09:00,50
68807,Tesco,2,Monday,00:00,23:59,10:15,09:00,50
68807,Tesco,1,Tuesday,00:00,23:59,10:15,09:00,50
68807,Tesco,2,Tuesday,00:00,23:59,10:15,09:00,50
68807,Tesco,1,Wednesday,00:00,23:59,10:15,09:00,50
68807,Tesco,2,Wednesday,00:00,23:59,10:15,09:00,50
68807,Tesco,1,Thursday,00:00,23:59,10:15,09:00,50
68807,Tesco,2,Thursday,00:00,23:59,10:15,09:00,50
68807,Tesco,1,Friday,00:00,23:59,10:15,09:00,50
68807,Tesco,2,Friday,00:00,23:59,10:15,09:00,50
68807,Tesco,1,Saturday,00:00,23:59,10:15,09:00,50
68807,Tesco,2,Saturday,00:00,23:59,10:15,09:00,50
68807,Tesco,1,Sunday,00:00,23:59,10:15,09:00,50
68807,Tesco,2,Sunday,00:00,23:59,10:15,09:00,50
68807,Tesco,1,Bank Holiday,00:00,23:59,10:15,09:00,50
68807,Tesco,2,Bank Holiday,00:00,23:59,10:15,09:00,50
68807,Haulier,1,Monday,00:00,23:59,13:00,13:00,1
68807,Haulier,1,Tuesday,00:00,23:59,13:00,13:00,1
68807,Haulier,1,Wednesday,00:00,23:59,13:00,13:00,1
68807,Haulier,1,Thursday,00:00,23:59,13:00,13:00,1
68807,Haulier,1,Friday,00:00,23:59,13:00,13:00,1
68807,Haulier,1,Saturday,00:00,23:59,13:00,13:00,1
68807,Haulier,1,Sunday,00:00,23:59,13:00,13:00,1
68807,Haulier,1,Bank Holiday,00:00,23:59,13:00,13:00,1
68807,Haulier,2,Monday,00:00,23:59,13:00,13:00,1
68807,Haulier,2,Tuesday,00:00,23:59,13:00,13:00,1
68807,Haulier,2,Wednesday,00:00,23:59,13:00,13:00,1
68807,Haulier,2,Thursday,00:00,23:59,13:00,13:00,1
68807,Haulier,2,Friday,00:00,23:59,13:00,13:00,1
68807,Haulier,2,Saturday,00:00,23:59,13:00,13:00,1
68807,Haulier,2,Sunday,00:00,23:59,13:00,13:00,1
68807,Haulier,2,Bank Holiday,00:00,23:59,13:00,13:00,1
68807,corby,2,Monday,00:00,23:59,13:00,09:00,1
68807,corby,2,Tuesday,00:00,23:59,13:00,09:00,1
68807,corby,2,Wednesday,00:00,23:59,13:00,09:00,1
68807,corby,2,Thursday,00:00,23:59,13:00,09:00,1
68807,corby,2,Friday,00:00,23:59,13:00,09:00,1
68807,corby,2,Saturday,00:00,23:59,13:00,09:00,1
68807,corby,2,Sunday,00:00,23:59,13:00,09:00,1
68807,corby,2,Bank Holiday,00:00,23:59,13:00,09:00,1
68807,Tesco Fixedfroz,1,Monday,11:15,17:29,12:00,09:00,5
68807,Tesco Fixedfroz,1,Tuesday,11:15,17:29,12:00,09:00,5
68807,Tesco Fixedfroz,1,Wednesday,11:15,17:29,12:00,09:00,5
68807,Tesco Fixedfroz,1,Thursday,11:15,17:29,12:00,09:00,5
68807,Tesco Fixedfroz,1,Friday,11:15,17:29,12:00,09:00,6
68807,Tesco Fixedfroz,1,Saturday,11:15,17:29,12:00,09:00,5
68807,Tesco Fixedfroz,1,Sunday,11:15,17:29,12:00,09:00,4
68807,Tesco Fixedfroz,1,Bank Holiday,11:15,17:29,12:00,09:00,5
68807,Tesco Fixedfroz,2,Monday,05:15,12:29,12:00,09:00,5
68807,Tesco Fixedfroz,2,Tuesday,05:15,12:29,12:00,09:00,5
68807,Tesco Fixedfroz,2,Wednesday,05:15,12:29,12:00,09:00,5
68807,Tesco Fixedfroz,2,Thursday,05:15,12:29,12:00,09:00,5
68807,Tesco Fixedfroz,2,Friday,05:15,12:29,12:00,09:00,6
68807,Tesco Fixedfroz,2,Saturday,05:15,12:29,12:00,09:00,5
68807,Tesco Fixedfroz,2,Sunday,05:15,12:29,12:00,09:00,4
68807,Tesco Fixedfroz,2,Bank Holiday,05:15,12:29,12:00,09:00,5
30052,Tesco,1,Monday,00:00,23:59,10:15,09:00,100
30052,Tesco Fixedfroz,1,Monday,11:15,13:29,12:00,09:00,5
30052,Tesco,2,Monday,00:00,23:59,10:15,09:00,100
30052,Tesco,1,Tuesday,00:00,23:59,10:15,09:00,100
30052,Tesco Fixedfroz,1,Tuesday,11:15,13:29,12:00,09:00,5
30052,Tesco,2,Tuesday,00:00,23:59,10:15,09:00,100
30052,Tesco,1,Wednesday,00:00,23:59,10:15,09:00,100
30052,Tesco Fixedfroz,1,Wednesday,11:15,13:29,12:00,09:00,5
30052,Tesco,2,Wednesday,00:00,23:59,10:15,09:00,100
30052,Tesco,1,Thursday,00:00,23:59,10:15,09:00,100
30052,Tesco Fixedfroz,1,Thursday,11:15,13:29,12:00,09:00,5
30052,Tesco,2,Thursday,00:00,23:59,10:15,09:00,100
30052,Tesco,1,Friday,00:00,23:59,10:15,09:00,100
30052,Tesco Fixedfroz,1,Friday,11:15,13:29,12:00,09:00,5
30052,Tesco,2,Friday,00:00,23:59,10:15,09:00,100
30052,Tesco,1,Saturday,00:00,23:59,10:15,09:00,100
30052,Tesco Fixedfroz,1,Saturday,11:15,13:29,12:00,09:00,5
30052,Tesco,2,Saturday,00:00,23:59,10:15,09:00,100
30052,Tesco,1,Sunday,00:00,23:59,10:15,09:00,100
30052,Tesco Fixedfroz,1,Sunday,11:15,13:29,12:00,09:00,5
30052,Tesco,2,Sunday,00:00,23:59,10:15,09:00,100
30052,Tesco,1,Bank Holiday,00:00,23:59,10:15,09:00,100
30052,Tesco Fixedfroz,1,Bank Holiday,11:15,13:29,12:00,09:00,5
30052,Tesco,2,Bank Holiday,00:00,23:59,10:15,09:00,100
38111,Tesco Fixedfroz,1,Monday,11:15,17:29,12:00,09:00,5
38111,Tesco Fixedfroz,1,Tuesday,11:15,17:29,12:00,09:00,5
38111,Tesco Fixedfroz,1,Wednesday,11:15,17:29,12:00,09:00,5
38111,Tesco Fixedfroz,1,Thursday,11:15,17:29,12:00,09:00,5
38111,Tesco Fixedfroz,1,Friday,11:15,17:29,12:00,09:00,6
38111,Tesco Fixedfroz,1,Saturday,11:15,17:29,12:00,09:00,5
38111,Tesco Fixedfroz,1,Sunday,11:15,17:29,12:00,09:00,4
38111,Tesco Fixedfroz,1,Bank Holiday,11:15,17:29,12:00,09:00,5
38111,Tesco Fixedfroz,2,Monday,05:15,12:29,12:00,09:00,5
38111,Tesco Fixedfroz,2,Tuesday,05:15,12:29,12:00,09:00,5
38111,Tesco Fixedfroz,2,Wednesday,05:15,12:29,12:00,09:00,5
38111,Tesco Fixedfroz,2,Thursday,05:15,12:29,12:00,09:00,5
38111,Tesco Fixedfroz,2,Friday,05:15,12:29,12:00,09:00,6
38111,Tesco Fixedfroz,2,Saturday,05:15,12:29,12:00,09:00,5
38111,Tesco Fixedfroz,2,Sunday,05:15,12:29,12:00,09:00,4
38111,Tesco Fixedfroz,2,Bank Holiday,05:15,12:29,12:00,09:00,5
30052,Tesco Fixedfroz,2,Monday,05:15,12:29,12:00,09:00,5
30052,Tesco Fixedfroz,2,Tuesday,05:15,12:29,12:00,09:00,5
30052,Tesco Fixedfroz,2,Wednesday,05:15,12:29,12:00,09:00,5
30052,Tesco Fixedfroz,2,Thursday,05:15,12:29,12:00,09:00,5
30052,Tesco Fixedfroz,2,Friday,05:15,12:29,12:00,09:00,6
30052,Tesco Fixedfroz,2,Saturday,05:15,12:29,12:00,09:00,5
30052,Tesco Fixedfroz,2,Sunday,05:15,12:29,12:00,09:00,4
30052,Tesco Fixedfroz,2,Bank Holiday,05:15,12:29,12:00,09:00,5
30052,Haulier,1,Monday,00:00,23:59,13:00,13:00,1
30052,Haulier,1,Tuesday,00:00,23:59,13:00,13:00,1
30052,Haulier,1,Wednesday,00:00,23:59,13:00,13:00,1
30052,Haulier,1,Thursday,00:00,23:59,13:00,13:00,1
30052,Haulier,1,Friday,00:00,23:59,13:00,13:00,1
30052,Haulier,1,Saturday,00:00,23:59,13:00,13:00,1
30052,Haulier,1,Sunday,00:00,23:59,13:00,13:00,1
30052,Haulier,1,Bank Holiday,00:00,23:59,13:00,13:00,1
30052,Haulier,2,Monday,00:00,23:59,13:00,13:00,1
30052,Haulier,2,Tuesday,00:00,23:59,13:00,13:00,1
30052,Haulier,2,Wednesday,00:00,23:59,13:00,13:00,1
30052,Haulier,2,Thursday,00:00,23:59,13:00,13:00,1
30052,Haulier,2,Friday,00:00,23:59,13:00,13:00,1
30052,Haulier,2,Saturday,00:00,23:59,13:00,13:00,1
30052,Haulier,2,Sunday,00:00,23:59,13:00,13:00,1
30052,Haulier,2,Bank Holiday,00:00,23:59,13:00,13:00,1
37198,Tesco,1,Monday,00:00,23:59,10:15,09:00,100
37198,Tesco,2,Monday,00:00,23:59,10:15,09:00,100
37198,Tesco,1,Tuesday,00:00,23:59,10:15,09:00,100
37198,Tesco,2,Tuesday,00:00,23:59,10:15,09:00,100
37198,Tesco,1,Wednesday,00:00,23:59,10:15,09:00,100
37198,Tesco,2,Wednesday,00:00,23:59,10:15,09:00,100
37198,Tesco,1,Thursday,00:00,23:59,10:15,09:00,100
37198,Tesco,2,Thursday,00:00,23:59,10:15,09:00,100
37198,Tesco,1,Friday,00:00,23:59,10:15,09:00,100
37198,Tesco,2,Friday,00:00,23:59,10:15,09:00,100
37198,Tesco,1,Saturday,00:00,23:59,10:15,09:00,100
37198,Tesco,2,Saturday,00:00,23:59,10:15,09:00,100
37198,Tesco,1,Sunday,00:00,23:59,10:15,09:00,100
37198,Tesco,2,Sunday,00:00,23:59,10:15,09:00,100
37198,Tesco,1,Bank Holiday,00:00,23:59,10:15,09:00,100
37198,Tesco,2,Bank Holiday,00:00,23:59,10:15,09:00,100
37198,Agency 08T20,1,Monday,08:00,19:59,12:00,09:00,0
37198,Agency 20T2359,1,Monday,20:00,23:59,12:00,09:00,0
37198,Agency 08T20,1,Tuesday,08:00,19:59,12:00,09:00,0
37198,Agency 20T2359,1,Tuesday,20:00,23:59,12:00,09:00,0
37198,Agency 08T20,1,Wednesday,08:00,19:59,12:00,09:00,0
37198,Agency 20T2359,1,Wednesday,20:00,23:59,12:00,09:00,0
37198,Agency 08T20,1,Thursday,08:00,19:59,12:00,09:00,0
37198,Agency 20T2359,1,Thursday,20:00,23:59,12:00,09:00,0
37198,Agency 08T20,1,Friday,08:00,19:59,12:00,09:00,0
37198,Agency 20T2359,1,Friday,20:00,23:59,12:00,09:00,0
37198,Agency 08T20,1,Saturday,08:00,19:59,12:00,09:00,0
37198,Agency 20T2359,1,Saturday,20:00,23:59,12:00,09:00,0
37198,Agency 08T20,1,Sunday,08:00,19:59,12:00,09:00,0
37198,Agency 20T2359,1,Sunday,20:00,23:59,12:00,09:00,0
37198,Agency 08T20,1,Bank Holiday,08:00,19:59,12:00,09:00,0
37198,Agency 20T2359,1,Bank Holiday,20:00,23:59,12:00,09:00,0
37198,Agency 00T05,2,Monday,00:00,04:59,12:00,09:00,0
37198,Agency 0530T0730,2,Monday,05:30,07:30,12:00,09:00,0
37198,Agency 00T05,2,Tuesday,00:00,04:59,12:00,09:00,0
37198,Agency 0530T0730,2,Tuesday,05:30,07:30,12:00,09:00,0
37198,Agency 00T05,2,Wednesday,00:00,04:59,12:00,09:00,0
37198,Agency 0530T0730,2,Wednesday,05:30,07:30,12:00,09:00,0
37198,Agency 00T05,2,Thursday,00:00,04:59,12:00,09:00,0
37198,Agency 0530T0730,2,Thursday,05:30,07:30,12:00,09:00,0
37198,Agency 00T05,2,Friday,00:00,04:59,12:00,09:00,0
37198,Agency 0530T0730,2,Friday,05:30,07:30,12:00,09:00,0
37198,Agency 00T05,2,Saturday,00:00,04:59,12:00,09:00,0
37198,Agency 0530T0730,2,Saturday,05:30,07:30,12:00,09:00,0
37198,Agency 00T05,2,Sunday,00:00,04:59,12:00,09:00,0
37198,Agency 0530T0730,2,Sunday,05:30,07:30,12:00,09:00,0
37198,Agency 00T05,2,Bank Holiday,00:00,04:59,12:00,09:00,0
37198,Agency 0530T0730,2,Bank Holiday,05:30,07:30,12:00,09:00,0
